hsmpSn,rtsSe,rtsInsttId,detailSn,rthousSe,rnAdres,houseTy,houseTyNm,hsmpNm,pnu,hshldCo,rnNm,atchFileId,suplyTy,suplyTyNm,insttDc,url,invntryAssetsAt,임대종류,준공일자,주택유형,건물형태,난방방식,승강기설치여부,공급면적(전용),공급면적(공용),임대보증금,임대료,전환보증금,x,y
30700154,1,D168464,Off,C,전라남도 여수시 소호4길 45,11,아파트,소호주공아파트,4.61301310010352e+18,476,소호4길45,FLE00005145,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2003-06-13,아파트,복도식,개별가스난방,전체동 설치,46.44,19.96,13171000,115310,10000000,127.649284650815,34.7471536693347
30700154,1,D168464,Off,C,전라남도 여수시 소호4길 45,11,아파트,소호주공아파트,4.61301310010352e+18,476,소호4길45,FLE00005145,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2003-06-13,아파트,복도식,개별가스난방,전체동 설치,36.63,15.74,10388000,74420,2000000,127.649284650815,34.7471536693347
30700154,1,D168464,Off,C,전라남도 여수시 소호4길 45,11,아파트,소호주공아파트,4.61301310010352e+18,476,소호4길45,FLE00005145,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2003-06-13,아파트,복도식,개별가스난방,전체동 설치,46.03,19.79,13057000,113600,10000000,127.649284650815,34.7471536693347
30700155,1,D168464,Off,C,전라남도 여수시 여문2로 11,11,아파트,주공아파트,4.61301200010797e+18,1403,여문2로11,FLE00006484,1,영구임대,LH광주전남,http://www.lh.or.kr,Y,영구임대,1993-06-10,아파트,복도식,개별가스난방,전체동 설치,31.32,12.64,3731000,83020,0,127.69362552572,34.7494612957458
30700155,1,D168464,Off,C,전라남도 여수시 여문2로 11,11,아파트,주공아파트,4.61301200010797e+18,1403,여문2로11,FLE00006484,1,영구임대,LH광주전남,http://www.lh.or.kr,Y,영구임대,1993-06-10,아파트,복도식,개별가스난방,전체동 설치,26.37,12.17,3141000,69900,7000000,127.69362552572,34.7494612957458
30700155,1,D168464,Off,C,전라남도 여수시 여문2로 11,11,아파트,주공아파트,4.61301200010797e+18,1403,여문2로11,FLE00006484,1,영구임대,LH광주전남,http://www.lh.or.kr,Y,영구임대,1993-06-10,아파트,복도식,개별가스난방,전체동 설치,26.37,13.56,3141000,69900,7000000,127.69362552572,34.7494612957458
30853198,1,D168464,Off,C,전라남도 나주시 월정3길 17,11,아파트,광주전남혁신(A-3BL) 5단지,4.61701340010821e+18,874,월정3길17,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2015-11-27,아파트,혼합식,지역난방,,59.72,26.5,27311000,349460,41000000,126.792387624998,35.0118692593624
30853198,1,D168464,Off,C,전라남도 나주시 월정3길 17,11,아파트,광주전남혁신(A-3BL) 5단지,4.61701340010821e+18,874,월정3길17,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2015-11-27,아파트,혼합식,지역난방,,36.83,16.34,9032000,152680,18000000,126.792387624998,35.0118692593624
30853198,1,D168464,Off,C,전라남도 나주시 월정3길 17,11,아파트,광주전남혁신(A-3BL) 5단지,4.61701340010821e+18,874,월정3길17,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2015-11-27,아파트,혼합식,지역난방,,46.84,20.78,18279000,236560,28000000,126.792387624998,35.0118692593624
31103742,1,D168464,Off,C,전라남도 순천시 서면 선평동선길 36,11,아파트,순천선평3(국민+영구),4.61503202811092e+18,284,선평동선길36,XXX,1,영구임대,LH광주전남,http://www.lh.or.kr,Y,영구임대,2017-09-05,아파트,복도식,개별가스난방,,24.71,13.21,10476000,86500,10000000,127.497940785108,34.9874382502817
31103742,1,D168464,Off,C,전라남도 순천시 서면 선평동선길 36,11,아파트,순천선평3(국민+영구),4.61503202811092e+18,284,선평동선길36,XXX,1,영구임대,LH광주전남,http://www.lh.or.kr,Y,영구임대,2017-09-05,아파트,복도식,개별가스난방,,24.43,13.06,10362000,85570,10000000,127.497940785108,34.9874382502817
31128671,1,D168464,Off,D,전라남도 무안군 삼향읍 남악영산길 39,11,아파트,무안남악신동아파밀리에,4.68402562211592e+18,1,남악영산길39,XXX,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2008-02-01,아파트,계단식,개별가스난방,전체동 설치,84.99,26.66,0,0,0,126.476436869148,34.8129056752404
31128671,1,D168464,Off,D,전라남도 무안군 삼향읍 남악영산길 39,11,아파트,무안남악신동아파밀리에,4.68402562211592e+18,1,남악영산길39,XXX,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2008-02-01,아파트,계단식,개별가스난방,전체동 설치,84.93,27.44,0,0,0,126.476436869148,34.8129056752404
31128743,1,D168464,Off,D,전라남도 무안군 삼향읍 남악영산길 39,11,아파트,무안남악신동아파밀리에,4.68402562211592e+18,1,남악영산길39,XXX,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2008-02-01,아파트,계단식,개별가스난방,전체동 설치,84.99,26.66,0,0,0,126.476436869148,34.8129056752404
31128743,1,D168464,Off,D,전라남도 무안군 삼향읍 남악영산길 39,11,아파트,무안남악신동아파밀리에,4.68402562211592e+18,1,남악영산길39,XXX,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2008-02-01,아파트,계단식,개별가스난방,전체동 설치,84.93,27.44,0,0,0,126.476436869148,34.8129056752404
30699717,1,D168464,Off,D,전라남도 해남군 해남읍 북부순환로 6,11,아파트,해남백두1차,4.68202502110159e+18,76,북부순환로6,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,1997-12-04,아파트,복도식,개별가스난방,전체동 설치,57.84,18.17,16069000,131910,14000000,126.609847706171,34.5714133308912
30700235,1,D168464,Off,C,전라남도 담양군 담양읍 미리산길 34,11,아파트,담양백동주공아파트,4.67102502510191e+18,262,미리산길34,FLE00005198,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2007-03-19,아파트,복도식,개별가스난방,전체동 설치,59.88,21.79,22471000,142830,16000000,126.986401391632,35.3111347133159
30700235,1,D168464,Off,C,전라남도 담양군 담양읍 미리산길 34,11,아파트,담양백동주공아파트,4.67102502510191e+18,262,미리산길34,FLE00005198,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2007-03-19,아파트,복도식,개별가스난방,전체동 설치,51.93,18.9,18726000,110010,10000000,126.986401391632,35.3111347133159
31120132,1,D168464,Off,D,전라남도 광양시 광양읍 용강1길 12,11,아파트,창덕에버빌아파트,4.62302503010893e+18,1,용강1길12,XXX,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2001-09-28,아파트,계단식,개별가스난방,전체동 설치,84.76,27.19,34066000,192000,27000000,127.609575394051,34.9739033736296
31120093,1,D168464,Off,D,전라남도 광양시 광양읍 용강1길 12,11,아파트,창덕에버빌아파트,4.62302503010893e+18,1,용강1길12,XXX,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2001-09-28,아파트,계단식,개별가스난방,전체동 설치,84.76,27.19,34066000,192000,27000000,127.609575394051,34.9739033736296
30699718,1,D168464,Off,D,전라남도 해남군 해남읍 명문길 9,11,아파트,해남백두2차,4.68202502710219e+18,61,명문길9,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,1999-04-24,아파트,복도식,개별가스난방,전체동 설치,59.78,15.36,17389000,143910,16000000,126.59664473051,34.5760362842504
30699759,1,D168464,Off,D,전라남도 광양시 광양읍 용강1길 12,11,아파트,창덕에버빌아파트,4.62302503010893e+18,262,용강1길12,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2001-09-28,아파트,계단식,개별가스난방,전체동 설치,59.94,23.57,22917000,142440,16000000,127.609575394051,34.9739033736296
30699774,1,D168464,Off,C,전라남도 영광군 영광읍 물무로 227,11,아파트,영광도동휴먼시아,4.6870250241036e+18,531,물무로227,FLE00004921,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2010-04-02,아파트,복도식,개별가스난방,전체동 설치,51.93,25.85,19819000,151110,18000000,126.515326178368,35.2696953407753
30699774,1,D168464,Off,C,전라남도 영광군 영광읍 물무로 227,11,아파트,영광도동휴먼시아,4.6870250241036e+18,531,물무로227,FLE00004921,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2010-04-02,아파트,복도식,개별가스난방,전체동 설치,36.55,18.19,9908000,78010,3000000,126.515326178368,35.2696953407753
30699774,1,D168464,Off,C,전라남도 영광군 영광읍 물무로 227,11,아파트,영광도동휴먼시아,4.6870250241036e+18,531,물무로227,FLE00004921,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2010-04-02,아파트,복도식,개별가스난방,전체동 설치,46.53,23.16,16102000,113950,10000000,126.515326178368,35.2696953407753
30699774,1,D168464,Off,C,전라남도 영광군 영광읍 물무로 227,11,아파트,영광도동휴먼시아,4.6870250241036e+18,531,물무로227,FLE00004921,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2010-04-02,아파트,복도식,개별가스난방,전체동 설치,46.9,23.34,16102000,113950,10000000,126.515326178368,35.2696953407753
30699778,1,D168464,Off,C,전라남도 무안군 삼향읍 남악4로34번길 7,11,아파트,무안남악휴먼시아3단지,4.68402562212311e+18,385,남악4로34번길7,FLE00004911,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2010-04-07,아파트,복도식,개별가스난방,전체동 설치,46.9,22.7,19819000,148630,17000000,126.466939645823,34.8092175690591
30699778,1,D168464,Off,C,전라남도 무안군 삼향읍 남악4로34번길 7,11,아파트,무안남악휴먼시아3단지,4.68402562212311e+18,385,남악4로34번길7,FLE00004911,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2010-04-07,아파트,복도식,개별가스난방,전체동 설치,39.56,19.15,14863000,110230,10000000,126.466939645823,34.8092175690591
30699778,1,D168464,Off,C,전라남도 무안군 삼향읍 남악4로34번길 7,11,아파트,무안남악휴먼시아3단지,4.68402562212311e+18,385,남악4로34번길7,FLE00004911,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2010-04-07,아파트,복도식,개별가스난방,전체동 설치,39.63,19.8,14863000,110230,10000000,126.466939645823,34.8092175690591
30699778,1,D168464,Off,C,전라남도 무안군 삼향읍 남악4로34번길 7,11,아파트,무안남악휴먼시아3단지,4.68402562212311e+18,385,남악4로34번길7,FLE00004911,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2010-04-07,아파트,복도식,개별가스난방,전체동 설치,46.59,22.55,19819000,148630,17000000,126.466939645823,34.8092175690591
30699803,1,D168464,Off,D,전라남도 강진군 강진읍 서성1길 21,11,아파트,강진건우2차아파트,4.68102502310095e+18,189,서성1길21,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,1997-08-05,아파트,혼합식,개별가스난방,전체동 설치,59.97,20.91,15359000,128820,13000000,126.763502428953,34.6373921738623
30699803,1,D168464,Off,D,전라남도 강진군 강진읍 서성1길 21,11,아파트,강진건우2차아파트,4.68102502310095e+18,189,서성1길21,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,1997-08-05,아파트,혼합식,개별가스난방,전체동 설치,30.0,15.77,5240000,44570,0,126.763502428953,34.6373921738623
30699803,1,D168464,Off,D,전라남도 강진군 강진읍 서성1길 21,11,아파트,강진건우2차아파트,4.68102502310095e+18,189,서성1길21,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,1997-08-05,아파트,혼합식,개별가스난방,전체동 설치,37.8,19.06,6773000,56960,0,126.763502428953,34.6373921738623
30699803,1,D168464,Off,D,전라남도 강진군 강진읍 서성1길 21,11,아파트,강진건우2차아파트,4.68102502310095e+18,189,서성1길21,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,1997-08-05,아파트,혼합식,개별가스난방,전체동 설치,50.4,25.41,12525000,105280,9000000,126.763502428953,34.6373921738623
30699803,1,D168464,Off,D,전라남도 강진군 강진읍 서성1길 21,11,아파트,강진건우2차아파트,4.68102502310095e+18,189,서성1길21,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,1997-08-05,아파트,혼합식,개별가스난방,전체동 설치,59.7,20.82,15359000,128820,13000000,126.763502428953,34.6373921738623
30699803,1,D168464,Off,D,전라남도 강진군 강진읍 서성1길 21,11,아파트,강진건우2차아파트,4.68102502310095e+18,189,서성1길21,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,1997-08-05,아파트,혼합식,개별가스난방,전체동 설치,59.94,20.9,15359000,128820,13000000,126.763502428953,34.6373921738623
30700309,1,D168464,Off,C,전라남도 여수시 소라면 죽림로 38,11,아파트,여수죽림휴먼시아2차,4.61303102211123e+18,775,죽림로38,FLE00004919,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2010-12-07,아파트,복도식,개별가스난방,전체동 설치,51.73,24.57,27637000,181420,21000000,127.639989760072,34.7644479325577
30700309,1,D168464,Off,C,전라남도 여수시 소라면 죽림로 38,11,아파트,여수죽림휴먼시아2차,4.61303102211123e+18,775,죽림로38,FLE00004919,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2010-12-07,아파트,복도식,개별가스난방,전체동 설치,36.57,17.37,14418000,100920,8000000,127.639989760072,34.7644479325577
30700309,1,D168464,Off,C,전라남도 여수시 소라면 죽림로 38,11,아파트,여수죽림휴먼시아2차,4.61303102211123e+18,775,죽림로38,FLE00004919,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2010-12-07,아파트,복도식,개별가스난방,전체동 설치,36.7,17.43,14418000,100920,8000000,127.639989760072,34.7644479325577
30700309,1,D168464,Off,C,전라남도 여수시 소라면 죽림로 38,11,아파트,여수죽림휴먼시아2차,4.61303102211123e+18,775,죽림로38,FLE00004919,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2010-12-07,아파트,복도식,개별가스난방,전체동 설치,36.73,17.44,14418000,100920,8000000,127.639989760072,34.7644479325577
30700309,1,D168464,Off,C,전라남도 여수시 소라면 죽림로 38,11,아파트,여수죽림휴먼시아2차,4.61303102211123e+18,775,죽림로38,FLE00004919,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2010-12-07,아파트,복도식,개별가스난방,전체동 설치,36.74,17.45,14418000,100920,8000000,127.639989760072,34.7644479325577
30699668,1,D168464,Off,D,전라남도 순천시 가곡길 257-15,11,아파트,순천아이탑빌,4.61501090010984e+18,47,가곡길257-15,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2002-08-01,아파트,복도식,개별가스난방,전체동 설치,46.3,20.05,16977000,96110,7000000,127.48140660958,34.9771207982096
30700148,1,D168464,Off,C,전라남도 목포시 상동로 64,11,아파트,주공3단지아파트,4.6110158001074e+18,1074,상동로64,XXX,1,영구임대,LH광주전남,http://www.lh.or.kr,Y,영구임대,1992-10-23,아파트,복도식,개별가스난방,전체동 설치,31.32,14.02,3629000,80770,10000000,126.413114257875,34.8150259789721
30700148,1,D168464,Off,C,전라남도 목포시 상동로 64,11,아파트,주공3단지아파트,4.6110158001074e+18,1074,상동로64,XXX,1,영구임대,LH광주전남,http://www.lh.or.kr,Y,영구임대,1992-10-23,아파트,복도식,개별가스난방,전체동 설치,26.37,12.17,3056000,68000,7000000,126.413114257875,34.8150259789721
30700148,1,D168464,Off,C,전라남도 목포시 상동로 64,11,아파트,주공3단지아파트,4.6110158001074e+18,1074,상동로64,XXX,1,영구임대,LH광주전남,http://www.lh.or.kr,Y,영구임대,1992-10-23,아파트,복도식,개별가스난방,전체동 설치,26.37,13.56,3056000,68000,7000000,126.413114257875,34.8150259789721
30700158,1,D168464,Off,C,전라남도 여수시 무선2길 39,11,아파트,무선주공아파트,4.6130137001074e+18,298,무선2길39,FLE00004915,1,영구임대,LH광주전남,http://www.lh.or.kr,Y,영구임대,1995-04-18,아파트,복도식,개별가스난방,전체동 설치,31.32,13.85,9061000,142560,17000000,127.649832710091,34.7720192470637
30700158,1,D168464,Off,C,전라남도 여수시 무선2길 39,11,아파트,무선주공아파트,4.6130137001074e+18,298,무선2길39,FLE00004915,1,영구임대,LH광주전남,http://www.lh.or.kr,Y,영구임대,1995-04-18,아파트,복도식,개별가스난방,전체동 설치,26.37,13.38,7980000,129160,0,127.649832710091,34.7720192470637
30705756,1,D168464,Off,D,전라남도 순천시 가곡길 163,11,아파트,드라마시티 목련마을,4.6150109001098e+18,126,가곡길163,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2003-03-31,아파트,복도식,개별가스난방,전체동 설치,42.51,49.47,16350000,95370,7000000,127.48127043017,34.9788539701924
30705756,1,D168464,Off,D,전라남도 순천시 가곡길 163,11,아파트,드라마시티 목련마을,4.6150109001098e+18,126,가곡길163,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2003-03-31,아파트,복도식,개별가스난방,전체동 설치,33.88,39.44,11147000,61920,0,127.48127043017,34.9788539701924
30700237,1,D168464,Off,C,전라남도 무안군 삼향읍 남악2로74번길 13,11,아파트,무안남악오룡마을,4.68402562212072e+18,12,남악2로74번길13,FLE00004913,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2009-08-05,아파트,계단식,개별가스난방,전체동 설치,84.92,27.5,0,0,0,126.456365309043,34.8123083414979
30700237,1,D168464,Off,C,전라남도 무안군 삼향읍 남악2로74번길 13,11,아파트,무안남악오룡마을,4.68402562212072e+18,12,남악2로74번길13,FLE00004913,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2009-08-05,아파트,계단식,개별가스난방,전체동 설치,74.54,24.14,0,0,0,126.456365309043,34.8123083414979
30700237,1,D168464,Off,C,전라남도 무안군 삼향읍 남악2로74번길 13,11,아파트,무안남악오룡마을,4.68402562212072e+18,12,남악2로74번길13,FLE00004913,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2009-08-05,아파트,계단식,개별가스난방,전체동 설치,84.51,27.37,0,0,0,126.456365309043,34.8123083414979
30700237,1,D168464,Off,C,전라남도 무안군 삼향읍 남악2로74번길 13,11,아파트,무안남악오룡마을,4.68402562212072e+18,12,남악2로74번길13,FLE00004913,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2009-08-05,아파트,계단식,개별가스난방,전체동 설치,84.85,27.48,0,0,0,126.456365309043,34.8123083414979
31103742,1,D168464,Off,C,전라남도 순천시 서면 선평동선길 36,11,아파트,순천선평3(국민+영구),4.61503202811092e+18,536,선평동선길36,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2017-09-05,아파트,복도식,개별가스난방,,46.65,24.95,20560000,204570,24000000,127.497940785108,34.9874382502817
31103742,1,D168464,Off,C,전라남도 순천시 서면 선평동선길 36,11,아파트,순천선평3(국민+영구),4.61503202811092e+18,536,선평동선길36,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2017-09-05,아파트,복도식,개별가스난방,,26.98,14.43,6887000,90460,6000000,127.497940785108,34.9874382502817
31103742,1,D168464,Off,C,전라남도 순천시 서면 선평동선길 36,11,아파트,순천선평3(국민+영구),4.61503202811092e+18,536,선평동선길36,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2017-09-05,아파트,복도식,개별가스난방,,33.09,17.69,8943000,122330,12000000,127.497940785108,34.9874382502817
31120133,1,D168464,Off,D,전라남도 광양시 광양읍 용강1길 12,11,아파트,창덕에버빌아파트,4.62302503010893e+18,4,용강1길12,XXX,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2001-09-28,아파트,계단식,개별가스난방,전체동 설치,84.76,27.19,34066000,192000,27000000,127.609575394051,34.9739033736296
31120113,1,D168464,Off,D,전라남도 광양시 광양읍 용강1길 12,11,아파트,창덕에버빌아파트,4.62302503010893e+18,4,용강1길12,XXX,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2001-09-28,아파트,계단식,개별가스난방,전체동 설치,84.76,27.19,34066000,192000,27000000,127.609575394051,34.9739033736296
31128850,1,D168464,Off,D,전라남도 목포시 삼학로 363,11,아파트,목포신안인스빌,4.61101590010126e+18,1,삼학로363,XXX,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2007-09-27,아파트,계단식,개별가스난방,전체동 설치,84.78,21.39,0,0,0,126.408755744937,34.8032141394364
31128765,1,D168464,Off,D,전라남도 무안군 삼향읍 남악영산길 39,11,아파트,무안남악신동아파밀리에,4.68402562211592e+18,3,남악영산길39,XXX,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2008-02-01,아파트,계단식,개별가스난방,전체동 설치,84.99,26.66,0,0,0,126.476436869148,34.8129056752404
31128765,1,D168464,Off,D,전라남도 무안군 삼향읍 남악영산길 39,11,아파트,무안남악신동아파밀리에,4.68402562211592e+18,3,남악영산길39,XXX,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2008-02-01,아파트,계단식,개별가스난방,전체동 설치,84.96,26.96,0,0,0,126.476436869148,34.8129056752404
31128765,1,D168464,Off,D,전라남도 무안군 삼향읍 남악영산길 39,11,아파트,무안남악신동아파밀리에,4.68402562211592e+18,3,남악영산길39,XXX,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2008-02-01,아파트,계단식,개별가스난방,전체동 설치,84.93,27.44,0,0,0,126.476436869148,34.8129056752404
31128798,1,D168464,Off,D,전라남도 무안군 삼향읍 남악영산길 39,11,아파트,무안남악신동아파밀리에,4.68402562211592e+18,3,남악영산길39,XXX,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2008-02-01,아파트,계단식,개별가스난방,전체동 설치,84.99,26.66,0,0,0,126.476436869148,34.8129056752404
31128798,1,D168464,Off,D,전라남도 무안군 삼향읍 남악영산길 39,11,아파트,무안남악신동아파밀리에,4.68402562211592e+18,3,남악영산길39,XXX,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2008-02-01,아파트,계단식,개별가스난방,전체동 설치,84.96,26.96,0,0,0,126.476436869148,34.8129056752404
31128798,1,D168464,Off,D,전라남도 무안군 삼향읍 남악영산길 39,11,아파트,무안남악신동아파밀리에,4.68402562211592e+18,3,남악영산길39,XXX,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2008-02-01,아파트,계단식,개별가스난방,전체동 설치,84.93,27.44,0,0,0,126.476436869148,34.8129056752404
31128824,1,D168464,Off,D,전라남도 무안군 삼향읍 남악영산길 39,11,아파트,무안남악신동아파밀리에,4.68402562211592e+18,3,남악영산길39,XXX,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2008-02-01,아파트,계단식,개별가스난방,전체동 설치,84.99,26.66,0,0,0,126.476436869148,34.8129056752404
31128824,1,D168464,Off,D,전라남도 무안군 삼향읍 남악영산길 39,11,아파트,무안남악신동아파밀리에,4.68402562211592e+18,3,남악영산길39,XXX,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2008-02-01,아파트,계단식,개별가스난방,전체동 설치,84.96,26.96,0,0,0,126.476436869148,34.8129056752404
31128824,1,D168464,Off,D,전라남도 무안군 삼향읍 남악영산길 39,11,아파트,무안남악신동아파밀리에,4.68402562211592e+18,3,남악영산길39,XXX,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2008-02-01,아파트,계단식,개별가스난방,전체동 설치,84.93,27.44,0,0,0,126.476436869148,34.8129056752404
31128769,1,D168464,Off,D,전라남도 목포시 삼학로 363,11,아파트,목포신안인스빌,4.61101590010126e+18,7,삼학로363,XXX,5,10년임대,LH광주전남,http://www.lh.or.kr,Y,10년임대,2007-09-27,아파트,계단식,개별가스난방,전체동 설치,84.78,21.39,0,0,0,126.408755744937,34.8032141394364
31178105,1,D168464,Off,C,전라남도 함평군 대동면 영수길 367,11,아파트,함평향교(국민+영구),4.68603502611428e+18,64,영수길367,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2018-08-21,아파트,복도식,,전체동 설치,46.53,21.67,16448000,194290,23000000,126.529361555359,35.0677042314273
31178105,1,D168464,Off,C,전라남도 함평군 대동면 영수길 367,11,아파트,함평향교(국민+영구),4.68603502611428e+18,64,영수길367,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2018-08-21,아파트,복도식,,전체동 설치,26.59,12.38,4831000,86350,5000000,126.529361555359,35.0677042314273
31178105,1,D168464,Off,C,전라남도 함평군 대동면 영수길 367,11,아파트,함평향교(국민+영구),4.68603502611428e+18,64,영수길367,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2018-08-21,아파트,복도식,,전체동 설치,26.66,12.42,4831000,86350,5000000,126.529361555359,35.0677042314273
31268639,1,D168464,Off,C,전라남도 진도군 진도읍 동외1길 26,11,아파트,진도동외,4.69002502111338e+18,110,동외1길26,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2019-10-26,아파트,복도식,개별가스난방,전체동 설치,46.17,21.97,20000000,210000,22000000,126.271086370015,34.4815079461378
31268639,1,D168464,Off,C,전라남도 진도군 진도읍 동외1길 26,11,아파트,진도동외,4.69002502111338e+18,110,동외1길26,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2019-10-26,아파트,복도식,개별가스난방,전체동 설치,27.39,13.03,6500000,110000,10000000,126.271086370015,34.4815079461378
31268639,1,D168464,Off,C,전라남도 진도군 진도읍 동외1길 26,11,아파트,진도동외,4.69002502111338e+18,110,동외1길26,XXX,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2019-10-26,아파트,복도식,개별가스난방,전체동 설치,37.42,17.8,12000000,175000,21000000,126.271086370015,34.4815079461378
30700240,1,D168464,Off,C,전라남도 목포시 당가두로38번길 11,11,아파트,목포옥암주공1차아파트,4.6110164001115e+18,708,당가두로38번길11,FLE00004909,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2007-08-24,아파트,복도식,개별가스난방,전체동 설치,51.93,24.2,22786000,151110,18000000,126.440399951591,34.8096142086152
30700240,1,D168464,Off,C,전라남도 목포시 당가두로38번길 11,11,아파트,목포옥암주공1차아파트,4.6110164001115e+18,708,당가두로38번길11,FLE00004909,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2007-08-24,아파트,복도식,개별가스난방,전체동 설치,39.72,18.51,13191000,91670,6000000,126.440399951591,34.8096142086152
30700240,1,D168464,Off,C,전라남도 목포시 당가두로38번길 11,11,아파트,목포옥암주공1차아파트,4.6110164001115e+18,708,당가두로38번길11,FLE00004909,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2007-08-24,아파트,복도식,개별가스난방,전체동 설치,39.98,18.63,13191000,91670,6000000,126.440399951591,34.8096142086152
30700240,1,D168464,Off,C,전라남도 목포시 당가두로38번길 11,11,아파트,목포옥암주공1차아파트,4.6110164001115e+18,708,당가두로38번길11,FLE00004909,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2007-08-24,아파트,복도식,개별가스난방,전체동 설치,46.79,21.81,17989000,124030,12000000,126.440399951591,34.8096142086152
30700240,1,D168464,Off,C,전라남도 목포시 당가두로38번길 11,11,아파트,목포옥암주공1차아파트,4.6110164001115e+18,708,당가두로38번길11,FLE00004909,2,국민임대,LH광주전남,http://www.lh.or.kr,Y,국민임대,2007-08-24,아파트,복도식,개별가스난방,전체동 설치,46.9,21.86,17989000,124030,12000000,126.440399951591,34.8096142086152
