rn,hsmpSn,rtsSe,rtsInsttId,detailSn,rthousSe,rnAdres,houseTy,houseTyNm,hsmpNm,pnu,hshldCo,rnNm,atchFileId,suplyTy,suplyTyNm,insttDc,url,invntryAssetsAt,x,y
259,31264917,01,D168369,Off,B,경기도 수원시 권선구 입북로77번길 62,11,아파트,경기도 수원시,4111314000108140000,1,입북로77번길62,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,126.95360165443,37.2997004444415
260,31264927,01,D168369,Off,B,경기도 수원시 권선구 호매실로166번길 63,11,아파트,경기도 수원시,4111313500113940000,1,호매실로166번길63,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,126.960918798354,37.2589150707074
261,31271222,01,D168369,Off,B,경기도 용인시 기흥구 서천서로 27,11,아파트,매입다가구(경기용인시),4146311000107360000,1,서천서로27,FLE00021032,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.07213422646,37.2400360759722
262,31267949,01,D168369,Off,B,경기도 수원시 권선구 서수원로 219,11,아파트,경기도 수원시,4111312900109510000,1,서수원로219,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,126.967582354235,37.2465668010125
263,31252655,01,D168291,Off,B,경기도 의정부시 동일로 660,11,아파트,매입다가구(경기의정부시),4115010900103440017,1,동일로660,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.054252517481,37.7468107087407
264,31252669,01,D168291,Off,B,경기도 의정부시 장곡로 532,11,아파트,매입다가구(경기의정부시),4115010400107550002,1,장곡로532,FLE00020757,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.063808137664,37.7480711308431
265,31252696,01,D168291,Off,B,경기도 의정부시 동일로 660,11,아파트,매입다가구(경기의정부시),4115010900103440017,1,동일로660,FLE00020768,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.054252517481,37.7468107087407
266,31263540,01,D168369,Off,B,경기도 수원시 권선구 호매실로166번길 63,11,아파트,경기도 수원시,4111313500113940000,1,호매실로166번길63,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,126.960918798354,37.2589150707074
267,31263556,01,D168369,Off,B,경기도 수원시 권선구 호매실로166번길 70,11,아파트,경기도 수원시,4111313500114140000,1,호매실로166번길70,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,126.961192359775,37.2584633107877
268,31263557,01,D168369,Off,B,경기도 수원시 권선구 호매실로166번길 63,11,아파트,경기도 수원시,4111313500113940000,1,호매실로166번길63,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,126.960918798354,37.2589150707074
269,31263558,01,D168369,Off,B,경기도 수원시 권선구 호매실로166번길 70,11,아파트,경기도 수원시,4111313500114140000,1,호매실로166번길70,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,126.961192359775,37.2584633107877
270,31263563,01,D168369,Off,B,경기도 수원시 권선구 호매실로166번길 70,11,아파트,경기도 수원시,4111313500114140000,1,호매실로166번길70,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,126.961192359775,37.2584633107877
271,31261205,01,D168369,Off,B,경기도 수원시 영통구 효원로 363,11,아파트,경기도 수원시,4111710100113520000,1,효원로363,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.041491590178,37.2596375192787
272,31264673,01,D168341,Off,B,경기도 김포시 김포한강8로 365,11,아파트,경기도 김포시,4157010900168880004,1,김포한강8로365,XXX,04,매입임대,LH인천,http://www.lh.or.kr,Y,126.628330311715,37.6433880497686
273,31261237,01,D168369,Off,B,경기도 수원시 권선구 곡선로 10,11,아파트,매입다가구(경기수원시),4111313700113550000,1,곡선로10,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.025612972328,37.2400222036615
274,31274058,01,D168341,Off,B,경기도 김포시 김포한강2로 11,11,아파트,매입다가구(경기김포시),4157010400120040004,1,김포한강2로11,XXX,04,매입임대,LH인천,http://www.lh.or.kr,Y,126.679133555798,37.6434524464639
275,31274071,01,D168341,Off,B,경기도 김포시 김포한강8로 173-28,11,아파트,매입다가구(경기김포시),4157010800106400005,5,김포한강8로173-28,XXX,04,매입임대,LH인천,http://www.lh.or.kr,Y,126.642006534847,37.6376409561124
276,31274074,01,D168341,Off,B,경기도 김포시 김포한강7로22번길 22,11,아파트,매입다가구(경기김포시),4157010800106360001,1,김포한강7로22번길22,XXX,04,매입임대,LH인천,http://www.lh.or.kr,Y,126.63195953698,37.6397819066082
277,31271687,01,D168369,Off,B,경기도 용인시 기흥구 동백8로 90,11,아파트,매입다가구(경기용인시),4146311500105990000,1,동백8로90,FLE00021038,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.160562705306,37.2842761571347
278,31271694,01,D168369,Off,B,경기도 용인시 기흥구 동백8로 126,11,아파트,매입다가구(경기용인시),4146311500105930000,1,동백8로126,FLE00021112,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.163607190379,37.2826793607725
279,31273408,01,D168369,Off,B,경기도 용인시 기흥구 동백8로 90,11,아파트,매입다가구(경기용인시),4146311500105990000,1,동백8로90,FLE00021128,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.160562705306,37.2842761571347
280,31273419,01,D168369,Off,B,경기도 용인시 기흥구 한보라1로 91,11,아파트,매입다가구(경기용인시),4146310500106200000,1,한보라1로91,FLE00021125,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.105961870452,37.2481221148679
281,31259904,01,D168369,Off,B,경기도 의왕시 보식골로 17,11,아파트,매입다가구(경기의왕시),4143010500108870000,1,보식골로17,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,126.970088829511,37.3591185200659
282,31274648,01,D168341,Off,B,경기도 김포시 김포한강8로 377,11,아파트,매입다가구(경기김포시),4157010900168880002,1,김포한강8로377,XXX,04,매입임대,LH인천,http://www.lh.or.kr,Y,126.627216832066,37.6431441093891
283,31275384,01,D168369,Off,B,경기도 용인시 기흥구 동백8로131번길 9,11,아파트,매입다가구(경기용인시),4146311500105830000,1,동백8로131번길9,FLE00021121,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.164910390986,37.2828022363331
284,31275430,01,D168369,Off,B,경기도 용인시 기흥구 구성로 395,11,아파트,매입다가구(경기용인시),4146311400105650000,1,구성로395,FLE00021067,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.151973299952,37.2923677372586
285,31246836,01,D168369,Off,C,경기도 화성시 향남읍 발안공단로 92-12,11,아파트,"화성발안(1단지)(행복,임대상가)",4159025925109250002,608,발안공단로92-12,FLE00022682,09,행복주택,LH경기,http://www.lh.or.kr,Y,126.909180267503,37.0876182399706
286,31279908,01,D168369,Off,B,경기도 용인시 수지구 푸른솔로 76,11,아파트,매입다가구(경기용인시),4146510200112620000,1,푸른솔로76,FLE00021084,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.118534071644,37.3250561218193
287,31279915,01,D168369,Off,B,경기도 용인시 수지구 푸른솔로 76,11,아파트,매입다가구(경기용인시),4146510200112620000,1,푸른솔로76,FLE00021103,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.118534071644,37.3250561218193
288,31290279,01,D168291,Off,B,경기도 의정부시 용민로 442,11,아파트,경기도 의정부시,4115010600108950000,1,용민로442,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.116875215321,37.7544033053601
289,31290284,01,D168291,Off,B,경기도 의정부시 녹양로62번길 12,11,아파트,경기도 의정부시,4115011100103550000,1,녹양로62번길12,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.033637127297,37.7565179891423
290,31301983,01,D168341,Off,C,경기도 파주시 해올로 20,11,아파트,해오름마을,4148010900101460005,2,해올로20,XXX,05,10년임대,LH인천,http://www.lh.or.kr,Y,126.729685590934,37.735046616998
291,31276279,01,D168341,Off,B,경기도 김포시 김포한강11로 276,11,아파트,경기도 김포시,4157010300113000003,3,김포한강11로276,XXX,04,매입임대,LH인천,http://www.lh.or.kr,Y,126.680042101186,37.6550090355395
292,31303203,01,D168341,Off,C,경기도 파주시 해올로 20,11,아파트,해오름마을,4148010900101460005,1,해올로20,XXX,05,10년임대,LH인천,http://www.lh.or.kr,Y,126.729685590934,37.735046616998
293,31281254,01,D168369,Off,B,경기도 화성시 동탄중앙로 171,11,아파트,경기도 화성시,4159012700100790000,1,동탄중앙로171,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.065918899406,37.1991129654525
294,31281269,01,D168369,Off,B,경기도 화성시 동탄숲속로 96,11,아파트,경기도 화성시,4159011800111320000,1,동탄숲속로96,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.057792309704,37.2071604203937
295,31281277,01,D168369,Off,B,경기도 화성시 동탄중앙로 189,11,아파트,경기도 화성시,4159012700100800000,1,동탄중앙로189,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.066909960859,37.2020399433689
296,31281278,01,D168369,Off,B,경기도 화성시 동탄공원로 21-12,11,아파트,경기도 화성시,4159011800111340000,1,동탄공원로21-12,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.058023026564,37.2017337548932
297,31287179,01,D168291,Off,B,경기도 의정부시 호국로1142번길 22,11,아파트,경기도 의정부시,4115011000102240191,1,호국로1142번길22,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.030640587123,37.7418774403122
298,31287196,01,D168291,Off,B,경기도 의정부시 송양로 94,11,아파트,경기도 의정부시,4115010600108900000,1,송양로94,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.115895163299,37.7503696424308
299,31296274,01,D168369,Off,B,경기도 화성시 동탄공원로 21-12,11,아파트,경기도 화성시,4159011800111340000,1,동탄공원로21-12,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.058023026564,37.2017337548932
300,31281922,01,D168369,Off,B,경기도 화성시 병점중앙로21번길 32,11,아파트,경기도 화성시,4159011700108720000,1,병점중앙로21번길32,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.041312777122,37.2008916503615
301,31281926,01,D168369,Off,B,경기도 화성시 병점중앙로21번길 32,11,아파트,경기도 화성시,4159011700108720000,1,병점중앙로21번길32,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.041312777122,37.2008916503615
302,31286968,01,D168291,Off,C,경기도 의정부시 입암로 14,11,아파트,정음마을 고산1단지,4115011200100000000,500,입암로14,XXX,09,행복주택,LH서울,http://www.lh.or.kr,Y,127.108473388994,37.7310103287825
303,31287176,01,D168291,Off,B,경기도 의정부시 호국로1142번길 22,11,아파트,경기도 의정부시,4115011000102240191,1,호국로1142번길22,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.030640587123,37.7418774403122
304,31304045,01,D168369,Off,C,경기도 화성시 동탄신리천로 786,11,아파트,화성동탄2 A63블록,4159013500201550019,698,동탄신리천로786,XXX,05,10년임대,LH경기,http://www.lh.or.kr,Y,127.123159840766,37.1741938311565
305,31301744,01,D168341,Off,C,경기도 김포시 김포한강9로115번길 37,11,아파트,김포한강데세리브(공임리츠Ac-01a),4157010900168720008,1,김포한강9로115번길37,XXX,05,10년임대,LH인천,http://www.lh.or.kr,Y,126.623145343954,37.6469906537535
306,31300796,01,D168341,Off,C,경기도 김포시 김포한강9로115번길 37,11,아파트,김포한강데세리브(공임리츠Ac-01a),4157010900168720008,2,김포한강9로115번길37,XXX,05,10년임대,LH인천,http://www.lh.or.kr,Y,126.623145343954,37.6469906537535
307,31302263,01,D168341,Off,C,경기도 파주시 가람로 109,11,아파트,별하람마을,4148012200107390000,20,가람로109,XXX,05,10년임대,LH인천,http://www.lh.or.kr,Y,126.760582501314,37.7388275329932
308,31276982,01,D168291,Off,C,경기도 의정부시 서광로 166,11,아파트,의정부고산 S-5BL 공공임대리츠,4115011300100000000,1215,서광로166,XXX,05,10년임대,LH서울,http://www.lh.or.kr,Y,127.110343497574,37.7291011454641
309,31297386,01,D168341,Off,C,경기도 김포시 김포한강9로115번길 37,11,아파트,김포한강데세리브(공임리츠Ac-01a),4157010900168720008,1,김포한강9로115번길37,XXX,05,10년임대,LH인천,http://www.lh.or.kr,Y,126.623145343954,37.6469906537535
310,31297397,01,D168369,Off,C,경기도 화성시 봉담읍 상리3길 89,11,아파트,(NHF제13호)화성봉담2(5단지 그랑드비체),4159025323106850000,1,상리3길89,XXX,05,10년임대,LH경기,http://www.lh.or.kr,Y,126.948265957326,37.2287569676501
311,31281601,01,D168369,Off,B,경기도 화성시 동탄공원로 21-11,11,아파트,경기도 화성시,4159011800111510000,1,동탄공원로21-11,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.056130476127,37.200524945249
312,31281609,01,D168341,Off,B,경기도 김포시 김포한강8로 409,11,아파트,매입다가구(경기김포시),4157010900168950002,1,김포한강8로409,XXX,04,매입임대,LH인천,http://www.lh.or.kr,Y,126.623474472889,37.6423731109939
313,31281621,01,D168369,Off,B,경기도 화성시 동탄숲속로 96,11,아파트,경기도 화성시,4159011800111320000,1,동탄숲속로96,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.057792309704,37.2071604203937
314,31281622,01,D168369,Off,B,경기도 화성시 병점중앙로21번길 32,11,아파트,경기도 화성시,4159011700108720000,1,병점중앙로21번길32,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.041312777122,37.2008916503615
315,31285946,01,D168291,Off,B,경기도 의정부시 동일로 660,11,아파트,경기도 의정부시,4115010900103440017,1,동일로660,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.054252517481,37.7468107087407
316,31279526,01,D168369,Off,B,경기도 용인시 기흥구 동백8로131번길 9,11,아파트,매입다가구(경기용인시),4146311500105830000,1,동백8로131번길9,FLE00021098,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.164910390986,37.2828022363331
317,31300465,01,D168341,Off,C,경기도 김포시 김포한강9로115번길 37,11,아파트,김포한강데세리브(공임리츠Ac-01a),4157010900168720008,1,김포한강9로115번길37,XXX,05,10년임대,LH인천,http://www.lh.or.kr,Y,126.623145343954,37.6469906537535
318,31285972,01,D168291,Off,B,경기도 남양주시 진접읍 부평로 41,11,아파트,경기도 남양주시,4136025325107560000,1,부평로41,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.200192425861,37.7406358605819
319,31285977,01,D168291,Off,B,경기도 의정부시 호국로 1369,11,아파트,경기도 의정부시,4115010900103700000,1,호국로1369,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.055370949349,37.7462661850302
320,31285979,01,D168291,Off,B,경기도 의정부시 장곡로226번길 52,11,아파트,경기도 의정부시,4115010300100370000,1,장곡로226번길52,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.054038827768,37.7240759086681
321,31283393,01,D168291,Off,B,경기도 의정부시 동일로 660,11,아파트,경기도 의정부시,4115010900103440017,1,동일로660,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.054252517481,37.7468107087407
322,31283397,01,D168291,Off,B,경기도 양주시 고읍남로39번길 84,11,아파트,경기도 양주시,4163010600107120000,1,고읍남로39번길84,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.079741877985,37.7897064527515
323,31286005,01,D168291,Off,B,경기도 의정부시 본원로 40,11,아파트,경기도 의정부시,4115011100104050000,1,본원로40,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.03996136759,37.7620842201567
324,31286007,01,D168291,Off,B,경기도 의정부시 호국로1142번길 22,11,아파트,경기도 의정부시,4115011000102240191,1,호국로1142번길22,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.030640587123,37.7418774403122
325,31286012,01,D168291,Off,B,경기도 남양주시 오남읍 진건오남로759번길 110,11,아파트,경기도 남양주시,4136026223108910000,1,진건오남로759번길110,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.19781448671,37.6968789068715
326,31286019,01,D168291,Off,B,경기도 의정부시 호국로 1369,11,아파트,경기도 의정부시,4115010900103700000,1,호국로1369,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.055370949349,37.7462661850302
327,31286022,01,D168291,Off,B,경기도 남양주시 화도읍 수레로1120번길 8,11,아파트,경기도 남양주시,4136025630108750000,1,수레로1120번길8,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.304616740558,37.6368445116574
328,31299610,01,D168341,Off,C,경기도 시흥시 장곡북로 43,11,아파트,시흥장현A2블록 10년공임(리츠),4139013000102060002,784,장곡북로43,XXX,05,10년임대,LH인천,http://www.lh.or.kr,Y,126.790577609412,37.3813688063731
329,31299619,01,D168341,Off,C,경기도 시흥시 장현장곡로 79,11,아파트,시흥장현A10블록 10년공임(리츠),4139012900100960000,525,장현장곡로79,XXX,05,10년임대,LH인천,http://www.lh.or.kr,Y,126.796437225698,37.3824137985015
330,31282476,01,D168369,Off,B,경기도 화성시 동탄공원로 21-12,11,아파트,경기도 화성시,4159011800111340000,1,동탄공원로21-12,XXX,04,매입임대,LH경기,http://www.lh.or.kr,Y,127.058023026564,37.2017337548932
331,31298400,01,D168291,Off,C,경기도 하남시 감일순환로 135,11,아파트,하남감일스윗시티 A5블록(NHF15호),4145011400105330000,1,감일순환로135,XXX,05,10년임대,LH서울,http://www.lh.or.kr,Y,127.161740554224,37.5118828639943
332,30699869,01,D168369,Off,C,경기도 화성시 동탄지성로 150-11,11,아파트,능동마을 휴먼시아 7-4단지,4159011800111100000,231,동탄지성로150-11,XXX,02,국민임대,LH경기,http://www.lh.or.kr,Y,127.059451285298,37.2108555380827
333,31231296,01,D168291,Off,B,경기도 남양주시 경춘로1256번길 24,11,아파트,매입다가구(경기남양주시),4136010200105500000,1,경춘로1256번길24,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.235508657541,37.6451801889309
334,31253820,01,D168291,Off,B,경기도 남양주시 의안로 155,11,아파트,매입다가구(경기남양주시),4136010200106010000,1,의안로155,XXX,04,매입임대,LH서울,http://www.lh.or.kr,Y,127.240101132631,37.6442819401684
335,31264703,01,D168341,Off,B,경기도 김포시 김포한강11로 276,11,아파트,경기도 김포시,4157010300113000003,1,김포한강11로276,XXX,04,매입임대,LH인천,http://www.lh.or.kr,Y,126.680042101186,37.6550090355395
336,30699424,01,D168369,Off,D,경기도 이천시 부발읍 경충대로1804번길 47,11,아파트,이화2차아파트,4150025334100960000,2,경충대로1804번길47,FLE00010074,02,국민임대,LH경기,http://www.lh.or.kr,Y,127.515669428282,37.2396710739947
337,31297383,01,D168291,Off,C,경기도 하남시 감일순환로 140,11,아파트,하남감일 A-2BL 행복주택,4145011400105240000,425,감일순환로140,FLE00022821,09,행복주택,LH서울,http://www.lh.or.kr,Y,127.160154634998,37.5111006431429
338,31357833,01,D168291,Off,D,경기도 남양주시 미금로19번길 9,11,아파트,다산해모로,4136011200142680006,37,미금로19번길9,XXX,02,국민임대,LH서울,http://www.lh.or.kr,Y,127.151364773899,37.6063802222242
339,30699881,01,D168369,Off,D,경기도 이천시 부발읍 무촌로 105,11,아파트,이천부발휴먼시아1단지아파트,4150025321105440000,784,무촌로105,FLE00006055,02,국민임대,LH경기,http://www.lh.or.kr,Y,127.485424049582,37.2831461774309
340,30699889,01,D168369,Off,C,경기도 화성시 향남읍 행정남로 99-16,11,아파트,시범 한우물마을 휴먼시아,4159025939104650000,1330,행정남로99-16,XXX,02,국민임대,LH경기,http://www.lh.or.kr,Y,126.917127832764,37.1238361185209
341,30699906,01,D168369,Off,C,경기도 성남시 중원구 도촌남로 69,11,아파트,섬마을휴먼시아4단지아파트,4113310700107030000,458,도촌남로69,XXX,02,국민임대,LH경기,http://www.lh.or.kr,Y,127.155332345597,37.4150390087137
342,30699909,01,D168369,Off,C,경기도 안산시 단원구 삼일로 13,11,아파트,안산신길휴먼시아2단지아파트,4127310300115090000,882,삼일로13,FLE00010079,02,국민임대,LH경기,http://www.lh.or.kr,Y,126.779912768122,37.3342049389596
343,30700390,01,D168369,Off,D,경기도 성남시 중원구 희망로 413,11,아파트,성남중동3 2단지(C1 블록),4113313200107110000,127,희망로413,XXX,02,국민임대,LH경기,http://www.lh.or.kr,Y,127.158961005606,37.4420647194689
344,30699590,01,D168291,Off,C,경기도 의정부시 체육로 298-12,11,아파트,녹양 휴먼시아2단지,4115011100104110001,315,체육로298-12,FLE00006133,02,국민임대,LH서울,http://www.lh.or.kr,Y,127.040618889392,37.7605816916329
345,30699607,01,D168341,Off,C,경기도 고양시 덕양구 소원로 267,11,아파트,서정마을 휴먼시아3단지,4128112800110960000,1046,소원로267,FLE00004614,02,국민임대,LH인천,http://www.lh.or.kr,Y,126.85101801917,37.6149764586881
346,30699942,01,D168341,Off,C,경기도 고양시 일산서구 킨텍스로 340,11,아파트,일산문촌주공7단지,4128710200100140000,645,킨텍스로340,FLE00006346,01,영구임대,LH인천,http://www.lh.or.kr,Y,126.755126853845,37.6748209393281
347,30699429,01,D168341,Off,D,경기도 부천시 소사로819번길 33,11,아파트,원종동 금호 어울림,4119012000104700000,8,소사로819번길33,XXX,05,10년임대,LH인천,http://www.lh.or.kr,Y,126.802851221941,37.5292928352508
348,30699795,01,D168291,Off,C,경기도 양주시 백석읍 고릉말로46번길 12,11,아파트,휴먼시아,4163025021108880000,324,고릉말로46번길12,XXX,02,국민임대,LH서울,http://www.lh.or.kr,Y,126.999735621714,37.8010409572453
349,30699968,01,D168369,Off,C,경기도 수원시 장안구 대평로89번길 10,11,아파트,백설마을 주공아파트,4111113000108710003,341,대평로89번길10,FLE00006558,02,국민임대,LH경기,http://www.lh.or.kr,Y,126.991931614465,37.296153400683
350,30699970,01,D168369,Off,C,경기도 성남시 분당구 벌말로 10,11,아파트,목련마을 주공1단지,4113510700101650000,595,벌말로10,FLE00006560,01,영구임대,LH경기,http://www.lh.or.kr,Y,127.140782262788,37.4074774527855
351,30699976,01,D168369,Off,C,경기도 군포시 번영로 353,11,아파트,산본가야주공5단지2차아파트,4141010400111550007,900,번영로353,FLE00006569,01,영구임대,LH경기,http://www.lh.or.kr,Y,126.923346853081,37.3451230032716
352,30699820,01,D168369,Off,D,경기도 수원시 장안구 화산로 85,11,아파트,수원천천대우(재건축),4111113300103330000,9,화산로85,FLE00010056,05,10년임대,LH경기,http://www.lh.or.kr,Y,126.982724421719,37.2915801542428
353,30699978,01,D168369,Off,C,경기도 의왕시 갈미1로 22,11,아파트,의왕내손주공아파트,4143010700107910000,822,갈미1로22,FLE00004651,02,국민임대,LH경기,http://www.lh.or.kr,Y,126.972322022044,37.3780885946262
354,30699453,01,D168291,Off,C,경기도 남양주시 덕송3로 7,11,아파트,LH 별가람마을 1-4단지,4136011100108080000,14,덕송3로7,FLE00004763,05,10년임대,LH서울,http://www.lh.or.kr,Y,127.113988655896,37.6676418445689
355,30699457,01,D168369,Off,C,경기도 수원시 영통구 에듀타운로 7,11,아파트,광교 에듀타운 50단지 아파트,4111710300113700000,198,에듀타운로7,FLE00015992,05,10년임대,LH경기,http://www.lh.or.kr,Y,127.053423414719,37.2839445143162
356,30699467,01,D168369,Off,C,경기도 군포시 삼성로59번길 16,11,아파트,삼성마을 휴먼시아 3단지,4141010100110200000,38,삼성로59번길16,FLE00010076,05,10년임대,LH경기,http://www.lh.or.kr,Y,126.931832585447,37.3405342753771
357,30699823,01,D168369,Off,D,경기도 수원시 장안구 파장로6번길 20,11,아파트,송죽동 희성 연인아파트,4111113500104440005,4,파장로6번길20,FLE00010100,05,10년임대,LH경기,http://www.lh.or.kr,Y,127.000261899818,37.3044846456325
358,30699829,01,D168369,Off,D,경기도 안양시 만안구 삼성산길 8,11,아파트,석수 푸르지오,4117110200103740005,8,삼성산길8,FLE00010082,05,10년임대,LH경기,http://www.lh.or.kr,Y,126.904199359352,37.4337116288779
359,30699831,01,D168369,Off,D,경기도 의왕시 흥안대로434번길 86,11,아파트,호수마을 위브2단지,4143010900106430000,8,흥안대로434번길86,FLE00010103,05,10년임대,LH경기,http://www.lh.or.kr,Y,126.980167404903,37.3909826721756
360,30699503,01,D168291,Off,C,경기도 의정부시 하금로 44,11,아파트,금오주공2단지,4115010900102530001,463,하금로44,FLE00004992,02,국민임대,LH서울,http://www.lh.or.kr,Y,127.060212199986,37.7541321844021
361,30700327,01,D168341,Off,C,경기도 파주시 파주읍 파발로26번길 7,11,아파트,파주파주 휴먼시아 1단지,4148025326108160000,464,파발로26번길7,FLE00005840,02,국민임대,LH인천,http://www.lh.or.kr,Y,126.820306033645,37.8325930254588
362,30699987,01,D168369,Off,C,경기도 안산시 단원구 초지2로 42,11,아파트,고잔주공그린빌16단지,4127310700107390000,759,초지2로42,FLE00006564,02,국민임대,LH경기,http://www.lh.or.kr,Y,126.813318639009,37.3062965915912
363,30699992,01,D168369,Off,C,경기도 용인시 기흥구 강남동로 92,11,아파트,강남마을 주공8단지,4146311700106360000,1176,강남동로92,FLE00006572,02,국민임대,LH경기,http://www.lh.or.kr,Y,127.134816313717,37.2709859352375
364,30699995,01,D168341,Off,C,경기도 김포시 통진읍 김포대로2270번길 16,11,아파트,소망마을,4157025022104940000,970,김포대로2270번길16,FLE00004618,02,국민임대,LH인천,http://www.lh.or.kr,Y,126.594706352064,37.6918513697147
365,30700001,01,D168341,Off,C,경기도 시흥시 승지로 34,11,아파트,시흥능곡휴먼시아7아파트,4139011800107720000,539,승지로34,FLE00004637,02,국민임대,LH인천,http://www.lh.or.kr,Y,126.809582775974,37.3670991198317
366,30700007,01,D168291,Off,C,경기도 하남시 덕풍서로 45,11,아파트,휴먼시아 꽃뫼마을2단지,4145010800107770000,638,덕풍서로45,FLE00006255,02,국민임대,LH서울,http://www.lh.or.kr,Y,127.202972967935,37.5510872371072
367,30819468,02,B552003,Off,C,경기도 안성시 공도읍 공도5로 6,11,아파트,안성공도,4155025029107880004,517,공도5로6,XXX,02,국민임대,경기주택도시공사,http://www.gico.or.kr,Y,127.174841214021,37.0024860693757
368,30979998,01,D168369,Off,C,경기도 화성시 남양읍 시청로45번길 96,11,아파트,4단지,4159026221122330000,876,시청로45번길96,XXX,02,국민임대,LH경기,http://www.lh.or.kr,Y,126.828554711458,37.2105828538672
369,88055,02,B552003,Off,B,경기도 부천시 은성로67번길 12,11,아파트,은성로67번길12,4119011000104240000,30,은성로67번길12,XXX,04,매입임대,경기주택도시공사,http://www.gico.or.kr,Y,126.798522955604,37.4758625893636
370,30819465,01,D168291,Off,C,경기도 남양주시 별내3로 159,11,아파트,별사랑마을 2-7단지,4136011100109210000,772,별내3로159,XXX,02,국민임대,LH서울,http://www.lh.or.kr,Y,127.125087322658,37.6524682787518
371,30980006,01,D168291,Off,C,경기도 하남시 미사강변서로 167,11,아파트,"하남미사(09,보금3) 17단지",4145010900110440000,2180,미사강변서로167,XXX,02,국민임대,LH서울,http://www.lh.or.kr,Y,127.182399171524,37.5651522827243
372,30999086,01,D168291,Off,C,경기도 하남시 미사강변중앙로 100,11,아파트,하남미사 A26BL,4145011000105670000,588,미사강변중앙로100,XXX,07,장기전세,LH서울,http://www.lh.or.kr,Y,127.192501163803,37.5561031474087
373,31041036,01,D168291,Off,C,경기도 양주시 회천남로 115,11,아파트,옥정천년나무16단지,4163011400110470000,1384,회천남로115,XXX,02,국민임대,LH서울,http://www.lh.or.kr,Y,127.089363941609,37.8177989500653
374,31006657,01,D168341,Off,C,경기도 부천시 양지로 234-26,11,아파트,부천옥길 보금자리주택내 A2블록,4119011500107470001,924,양지로234-26,XXX,05,10년임대,LH인천,http://www.lh.or.kr,Y,126.825155923246,37.4644134230354
375,31021229,01,D168291,Off,C,경기도 남양주시 별내4로 25,11,아파트,남양주미리내마을4-2단지,4136011100110480000,1058,별내4로25,XXX,02,국민임대,LH서울,http://www.lh.or.kr,Y,127.114145799717,37.64628517524
