rn,hsmpSn,rtsSe,rtsInsttId,detailSn,rthousSe,rnAdres,houseTy,houseTyNm,hsmpNm,pnu,hshldCo,rnNm,atchFileId,suplyTy,suplyTyNm,insttDc,url,invntryAssetsAt,x,y
370,30700213,01,D168525,Off,C,경상남도 통영시 발개로 153,11,아파트,통영도남주공아파트,4822011700104830002,468,발개로153,FLE00006429,01,영구임대,LH경남,http://www.lh.or.kr,Y,128.421129459586,34.8266388594212
371,30700218,01,D168525,Off,C,경상남도 창원시 진해구 진해대로901번길 11,11,아파트,진해자은주공아파트,4812914200109090000,456,진해대로901번길11,FLE00004683,01,영구임대,LH경남,http://www.lh.or.kr,Y,128.707707497975,35.1492951226211
372,30699593,01,D168525,Off,D,경상남도 양산시 두전길 42,11,아파트,양산 삼성파크빌 아파트,4833011200100080001,601,두전길42,FLE00005136,02,국민임대,LH경남,http://www.lh.or.kr,Y,129.027105707607,35.3825027103533
373,30699791,01,D168525,Off,C,경상남도 함양군 함양읍 함양로 1246,11,아파트,함양교산 휴먼시아,4887025024103790000,467,함양로1246,FLE00005189,02,국민임대,LH경남,http://www.lh.or.kr,Y,127.731914568864,35.5290847367877
374,30699484,01,D168525,Off,C,경상남도 김해시 월산로 81-14,11,아파트,김해 월산마을 주공14단지아파트,4825012500108050004,410,월산로81-14,FLE00005157,02,국민임대,LH경남,http://www.lh.or.kr,Y,128.804002231342,35.2029434857678
375,30699490,01,D168525,Off,C,경상남도 창원시 의창구 동읍 용정길 26,11,아파트,송정주공아파트,4812125027100210001,631,용정길26,FLE00005170,02,국민임대,LH경남,http://www.lh.or.kr,Y,128.701979366322,35.2785236992426
376,30699518,01,D168525,Off,C,경상남도 진주시 진주대로568번길 12,11,아파트,진주가좌 주공3단지아파트,4817013100104640000,758,진주대로568번길12,FLE00005159,02,국민임대,LH경남,http://www.lh.or.kr,Y,128.10891286766,35.1572933016242
377,30853194,01,D168525,Off,C,경상남도 창원시 마산합포구 묘촌1길 28,11,아파트,LH 현동 그린품애,4812515900106200000,138,묘촌1길28,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,128.559204382584,35.1400352778101
378,30705707,01,D168525,Off,D,경상남도 김해시 덕정로 187,11,아파트,율곡마을 세영 리첼아파트,4825013000110510000,24,덕정로187,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,128.803689242738,35.1763797409658
379,30964941,01,D168525,Off,C,경상남도 양산시 물금읍 청운로 41,11,아파트,양산신도시 LH 1단지,4833025321108900011,1105,청운로41,FLE00021447,02,국민임대,LH경남,http://www.lh.or.kr,Y,128.991664276406,35.3079573356451
