rn,hsmpSn,rtsSe,rtsInsttId,detailSn,rthousSe,rnAdres,houseTy,houseTyNm,hsmpNm,pnu,hshldCo,rnNm,atchFileId,suplyTy,suplyTyNm,insttDc,url,invntryAssetsAt,x,y
102,31120093,01,D168464,Off,D,전라남도 광양시 광양읍 용강1길 12,11,아파트,창덕에버빌아파트,4623025030108930000,1,용강1길12,XXX,05,10년임대,LH광주전남,http://www.lh.or.kr,Y,127.609575394051,34.9739033736296
103,31120130,01,D168464,Off,D,전라남도 광양시 광양읍 용강1길 11,11,아파트,창덕에버빌아파트,4623025030108920000,2,용강1길11,XXX,05,10년임대,LH광주전남,http://www.lh.or.kr,Y,127.609450384981,34.9741037870563
104,31128823,01,D168464,Off,D,전라남도 무안군 삼향읍 남악영산길 39,11,아파트,무안남악신동아파밀리에,4684025622115920000,2,남악영산길39,XXX,05,10년임대,LH광주전남,http://www.lh.or.kr,Y,126.476436869148,34.8129056752404
105,31128824,01,D168464,Off,D,전라남도 무안군 삼향읍 남악영산길 39,11,아파트,무안남악신동아파밀리에,4684025622115920000,3,남악영산길39,XXX,05,10년임대,LH광주전남,http://www.lh.or.kr,Y,126.476436869148,34.8129056752404
106,31128672,01,D168464,Off,D,전라남도 무안군 삼향읍 남악5로22번길 60,11,아파트,무안남악경남아너스빌,4684025622118630000,7,남악5로22번길60,XXX,05,10년임대,LH광주전남,http://www.lh.or.kr,Y,126.47541140838,34.8097135777423
107,31128721,01,D168464,Off,D,전라남도 무안군 삼향읍 남악5로22번길 60,11,아파트,무안남악경남아너스빌,4684025622118630000,8,남악5로22번길60,XXX,05,10년임대,LH광주전남,http://www.lh.or.kr,Y,126.47541140838,34.8097135777423
108,31268639,01,D168464,Off,C,전라남도 진도군 진도읍 동외1길 26,11,아파트,진도동외,4690025021113380000,40,동외1길26,XXX,01,영구임대,LH광주전남,http://www.lh.or.kr,Y,126.271086370015,34.4815079461378
109,31261598,01,D168464,Off,C,전라남도 영암군 삼호읍 대불주거6로 62,11,아파트,영암용앙3(행복),4683025326116680001,250,대불주거6로62,XXX,09,행복주택,LH광주전남,http://www.lh.or.kr,Y,126.462564309833,34.7567156570968
110,31297420,01,D168464,Off,C,전라남도 장성군 삼계면 영장로 1589,11,아파트,장성삼계LH1단지,4688035021107620000,38,영장로1589,XXX,02,국민임대,LH광주전남,http://www.lh.or.kr,Y,null,null
111,30699721,01,D168464,Off,D,전라남도 해남군 해남읍 구교2길 42,11,아파트,해남공간아파트,4682025036100810009,28,구교2길42,XXX,02,국민임대,LH광주전남,http://www.lh.or.kr,Y,126.593654773618,34.5788874025215
112,30700405,01,D168464,Off,C,전라남도 목포시 용해지구로88번길 24,11,아파트,목포포미타운휴먼시아4단지,4611015900110540000,790,용해지구로88번길24,FLE00004910,02,국민임대,LH광주전남,http://www.lh.or.kr,Y,126.394411369674,34.8204355696214
113,30699436,01,D168464,Off,D,전라남도 목포시 영산로 769-6,11,아파트,목포 아아엠로즈빌,4611016300105270000,16,영산로769-6,XXX,02,국민임대,LH광주전남,http://www.lh.or.kr,Y,126.417385207176,34.8331175127113
