0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
가좌올리움,국민임대,경상남도 진주시 가호로 17-10,2012-11-07,443,아파트,혼합식,개별가스난방,전체동 설치,경남개발공사,46.19㎡,19.92㎡,"22,573,000원","250,600원","24,000,000원"
양산대석휴먼시아,국민임대,경상남도 양산시 상북면 양산대로 1360,2009-05-17,961,아파트,복도식,개별가스난방,전체동 설치,LH경남,51.93㎡,25.05㎡,"21,586,000원","171,480원","20,000,000원"
양산대석휴먼시아,국민임대,경상남도 양산시 상북면 양산대로 1360,2009-05-17,961,아파트,복도식,개별가스난방,전체동 설치,LH경남,39.43㎡,19.02㎡,"11,992,000원","100,720원","8,000,000원"
양산대석휴먼시아,국민임대,경상남도 양산시 상북면 양산대로 1360,2009-05-17,961,아파트,복도식,개별가스난방,전체동 설치,LH경남,39.72㎡,19.16㎡,"11,992,000원","100,720원","8,000,000원"
양산대석휴먼시아,국민임대,경상남도 양산시 상북면 양산대로 1360,2009-05-17,961,아파트,복도식,개별가스난방,전체동 설치,LH경남,39.82㎡,19.21㎡,"11,992,000원","100,720원","8,000,000원"
양산대석휴먼시아,국민임대,경상남도 양산시 상북면 양산대로 1360,2009-05-17,961,아파트,복도식,개별가스난방,전체동 설치,LH경남,46.9㎡,22.62㎡,"17,989,000원","149,890원","17,000,000원"
밀양삼문휴먼시아아파트,국민임대,경상남도 밀양시 미리벌중앙로 35,2009-10-03,861,아파트,복도식,개별가스난방,전체동 설치,LH경남,51.93㎡,24.33㎡,"23,720,000원","184,760원","22,000,000원"
밀양삼문휴먼시아아파트,국민임대,경상남도 밀양시 미리벌중앙로 35,2009-10-03,861,아파트,복도식,개별가스난방,전체동 설치,LH경남,36.65㎡,17.17㎡,"12,483,000원","84,880원","4,000,000원"
밀양삼문휴먼시아아파트,국민임대,경상남도 밀양시 미리벌중앙로 35,2009-10-03,861,아파트,복도식,개별가스난방,전체동 설치,LH경남,46.9㎡,21.98㎡,"19,973,000원","147,300원","17,000,000원"
거제장평 주공3단지아파트,국민임대,경상남도 거제시 장평2로 36,2008-06-12,405,아파트,혼합식,개별가스난방,전체동 설치,LH경남,59.88㎡,24.63㎡,"28,252,000원","235,420원","28,000,000원"
거제장평 주공3단지아파트,국민임대,경상남도 거제시 장평2로 36,2008-06-12,405,아파트,혼합식,개별가스난방,전체동 설치,LH경남,46.9㎡,19.29㎡,"19,436,000원","161,780원","19,000,000원"
