rn,hsmpSn,rtsSe,rtsInsttId,detailSn,rthousSe,rnAdres,houseTy,houseTyNm,hsmpNm,pnu,hshldCo,rnNm,atchFileId,suplyTy,suplyTyNm,insttDc,url,invntryAssetsAt,x,y
178,31270241,01,D168483,Off,B,전라북도 정읍시 중앙로 55,11,아파트,전라북도 정읍시,4518010500106330000,1,중앙로55,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,126.847829593293,35.5716633078082
179,31270244,01,D168483,Off,B,전라북도 정읍시 중앙로 55,11,아파트,매입다가구(전북정읍시),4518010500106330000,1,중앙로55,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,126.847829593293,35.5716633078082
180,31256016,01,D168483,Off,C,전라북도 전주시 완산구 효천중앙로 50,11,아파트,전주효천 A3블록,4511114100113820000,818,효천중앙로50,XXX,05,10년임대,LH전북,http://www.lh.or.kr,Y,127.107026342467,35.798567482098
181,31273665,01,D168483,Off,B,전라북도 전주시 덕진구 가련산로 24,11,아파트,매입다가구(전북전주시),4511310600106960000,1,가련산로24,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.112022522643,35.8408305848877
182,31273682,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름로 111,11,아파트,전라북도 전주시,4511312300112320000,1,쪽구름로111,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.07321070017,35.8738232904716
183,30476005,02,B551971,Off,C,전라북도 완주군 이서면 출판로 25,11,아파트,혁신에코르 1단지,4571033024106370000,599,출판로25,FLE00005489,06,5년임대,전북개발공사,http://www.jbdc.co.kr,Y,127.055314965001,35.8397794304669
184,30699702,01,D168483,Off,D,전라북도 군산시 풍전6길 16,11,아파트,신도시아파트,4513014600107550000,217,풍전6길16,XXX,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.677037747678,35.9760072377315
185,30699521,01,D168483,Off,C,전라북도 익산시 부송1로 123,11,아파트,송백마을 익산부송주공,4514013400112050000,514,부송1로123,FLE00004956,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.995764005121,35.958523209804
186,30699544,01,D168483,Off,C,전라북도 순창군 순창읍 경천1로 102,11,아파트,순창경천 주공아파트,4577025026107000000,494,경천1로102,FLE00005195,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.141980472791,35.3693962327373
187,30700125,01,D168483,Off,C,전라북도 남원시 노송로 1255-9,11,아파트,남원노암주공아파트,4519012100102750000,178,노송로1255-9,FLE00004945,03,50년임대,LH전북,http://www.lh.or.kr,Y,127.377895841925,35.3959694144695
188,30700130,01,D168483,Off,C,전라북도 완주군 삼례읍 웃삼례길 39-6,11,아파트,한내마을,4571025021117590000,520,웃삼례길39-6,XXX,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.083018797269,35.9188321770558
189,30700283,01,D168483,Off,C,전라북도 익산시 오산면 선화로4길 66,11,아파트,장신휴먼시아1단지,4514031022111300000,696,선화로4길66,FLE00010057,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.931635326325,35.9454140041735
190,30699486,01,D168483,Off,C,전라북도 정읍시 서부산업도로 409,11,아파트,정읍농소주공아파트,4518010600115200000,466,서부산업도로409,FLE00004981,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.849827994589,35.5828383031716
191,73965,04,4710000,Off,C,전라북도 김제시 요촌길 10,11,아파트,시영영구임대아파트,4521010400110300002,200,요촌길10,XXX,01,영구임대,김제시,http://www.gimje.go.kr,Y,126.897543949218,35.8068110861523
192,31021288,01,D168483,Off,D,전라북도 전주시 완산구 흑석1길 85,11,아파트,효성흑석,4511112600109850001,109,흑석1길85,XXX,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.14920316392,35.7983066735546
193,31270651,01,D168483,Off,B,전라북도 전주시 덕진구 백동2길 11,11,아파트,매입다가구(전북전주시),4511310400115610001,1,백동2길11,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.147833996485,35.8462690960599
194,31270655,01,D168483,Off,B,전라북도 전주시 덕진구 하가로 10,11,아파트,매입다가구(전북전주시),4511310600107270000,1,하가로10,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.111927360931,35.8431173109677
195,31270656,01,D168483,Off,B,전라북도 전주시 덕진구 심방죽6길 8,11,아파트,매입다가구(전북전주시),4511310400116140000,1,심방죽6길8,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.150921733052,35.8409468087083
196,31270665,01,D168483,Off,B,전라북도 전주시 덕진구 여산로 253,11,아파트,전라북도 전주시,4511312900112240000,1,여산로253,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.08445851569,35.8748258829651
197,31270670,01,D168483,Off,B,전라북도 전주시 덕진구 심방죽6길 8,11,아파트,매입다가구(전북전주시),4511310400116140000,1,심방죽6길8,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.150921733052,35.8409468087083
198,31270679,01,D168483,Off,B,전라북도 전주시 덕진구 백동2길 11,11,아파트,매입다가구(전북전주시),4511310400115610001,1,백동2길11,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.147833996485,35.8462690960599
199,31270686,01,D168483,Off,B,전라북도 전주시 완산구 양지3길 25,11,아파트,매입다가구(전북전주시),4511113300109530000,1,양지3길25,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.118512769013,35.7896594119416
200,31270702,01,D168483,Off,B,전라북도 전주시 덕진구 심방죽6길 8,11,아파트,매입다가구(전북전주시),4511310400116140000,1,심방죽6길8,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.150921733052,35.8409468087083
201,31270709,01,D168483,Off,B,전라북도 전주시 완산구 구이로 2065,11,아파트,매입다가구(전북전주시),4511113300109520000,1,구이로2065,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.129733667501,35.7822804438789
202,31270711,01,D168483,Off,B,전라북도 전주시 완산구 구이로 2065,11,아파트,매입다가구(전북전주시),4511113300109520000,1,구이로2065,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.129733667501,35.7822804438789
203,31270717,01,D168483,Off,B,전라북도 전주시 덕진구 하가로 10,11,아파트,전라북도 전주시,4511310600107270000,1,하가로10,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.111927360931,35.8431173109677
204,31270736,01,D168483,Off,B,전라북도 전주시 덕진구 가련산로 24,11,아파트,매입다가구(전북전주시),4511310600106960000,1,가련산로24,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.112022522643,35.8408305848877
205,31270739,01,D168483,Off,B,전라북도 전주시 덕진구 심방죽6길 8,11,아파트,매입다가구(전북전주시),4511310400116140000,1,심방죽6길8,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.150921733052,35.8409468087083
206,31270744,01,D168483,Off,B,전라북도 전주시 완산구 모악로 4651,11,아파트,매입다가구(전북전주시),4511113300104570004,1,모악로4651,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.128175044634,35.7855548411932
207,31270751,01,D168483,Off,B,전라북도 전주시 덕진구 여산로 253,11,아파트,매입다가구(전북전주시),4511312900112240000,1,여산로253,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.08445851569,35.8748258829651
208,31270759,01,D168483,Off,B,전라북도 전주시 완산구 양지3길 25,11,아파트,매입다가구(전북전주시),4511113300109530000,1,양지3길25,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.118512769013,35.7896594119416
209,31270764,01,D168483,Off,B,전라북도 전주시 덕진구 가련산로 24,11,아파트,매입다가구(전북전주시),4511310600106960000,1,가련산로24,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.112022522643,35.8408305848877
210,31270766,01,D168483,Off,B,전라북도 전주시 덕진구 여산로 253,11,아파트,매입다가구(전북전주시),4511312900112240000,1,여산로253,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.08445851569,35.8748258829651
211,31270772,01,D168483,Off,B,전라북도 전주시 덕진구 태진로 125-30,11,아파트,전라북도 전주시,4511310700116390001,1,태진로125-30,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.133907709631,35.8332959666461
212,31270773,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름2길 9,11,아파트,매입다가구(전북전주시),4511312300112310000,1,쪽구름2길9,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.075747963782,35.8737845738138
213,31270778,01,D168483,Off,B,전라북도 전주시 덕진구 하가로 10,11,아파트,매입다가구(전북전주시),4511310600107270000,1,하가로10,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.111927360931,35.8431173109677
214,31270211,01,D168483,Off,B,전라북도 정읍시 중앙로 55,11,아파트,전라북도 정읍시,4518010500106330000,1,중앙로55,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,126.847829593293,35.5716633078082
215,31270474,01,D168483,Off,B,전라북도 익산시 선화로 41,11,아파트,전라북도 익산시,4514011400108120000,1,선화로41,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,126.935790406263,35.9506622489581
216,31273666,01,D168483,Off,B,전라북도 전주시 덕진구 여산로 253,11,아파트,전라북도 전주시,4511312900112240000,1,여산로253,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.08445851569,35.8748258829651
217,31273675,01,D168483,Off,B,전라북도 전주시 덕진구 가련산로 24,11,아파트,매입다가구(전북전주시),4511310600106960000,1,가련산로24,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.112022522643,35.8408305848877
218,31273677,01,D168483,Off,B,전라북도 전주시 완산구 양지3길 25,11,아파트,매입다가구(전북전주시),4511113300109530000,1,양지3길25,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.118512769013,35.7896594119416
219,31273699,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름로 111,11,아파트,전라북도 전주시,4511312300112320000,1,쪽구름로111,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.07321070017,35.8738232904716
220,31297414,01,D168483,Off,C,전라북도 김제시 풍요로 25,11,아파트,김제대검산(혼합단지),4521010400105260000,120,풍요로25,XXX,01,영구임대,LH전북,http://www.lh.or.kr,Y,126.909172745964,35.8040801673299
221,31297414,01,D168483,Off,C,전라북도 김제시 풍요로 25,11,아파트,김제대검산(혼합단지),4521010400105260000,324,풍요로25,XXX,09,행복주택,LH전북,http://www.lh.or.kr,Y,126.909172745964,35.8040801673299
222,31270240,01,D168483,Off,B,전라북도 정읍시 중앙로 55,11,아파트,매입다가구(전북정읍시),4518010500106330000,1,중앙로55,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,126.847829593293,35.5716633078082
223,30699618,01,D168483,Off,D,전라북도 진안군 진안읍 진장로 51-16,11,아파트,진안군상 고향마을,4572025021102000001,150,진장로51-16,XXX,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.436443034216,35.7937846213471
224,31347194,01,D168483,Off,B,전라북도 전주시 덕진구 혁신로 727,11,아파트,전라북도 전주시,4511312300112410000,1,혁신로727,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,null,null
225,31347208,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름로 111,11,아파트,전라북도 전주시,4511312300112320000,5,쪽구름로111,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.07321070017,35.8738232904716
226,31342533,01,D168483,Off,C,전라북도 익산시 무왕로22길 12,11,아파트,주공1차아파트(부송동),4514013400110690000,23,무왕로22길12,XXX,01,영구임대,LH전북,http://www.lh.or.kr,Y,126.986555145376,35.9583985987686
227,31349827,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름로 111,11,아파트,전라북도 전주시,4511312300112320000,1,쪽구름로111,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.07321070017,35.8738232904716
228,3656,02,B551971,Off,C,전라북도 전주시 완산구 덕적골2길 66,11,아파트,전주평화지안리즈,4511113200107610000,500,덕적골2길66,FLE00005486,02,국민임대,전북개발공사,http://www.jbdc.co.kr,Y,127.140478059363,35.7931295506092
229,4201,04,4670000,Off,C,전라북도 군산시 동아로 121,11,아파트,산북근로자임대아파트,4513015100135420002,100,동아로121,XXX,01,영구임대,군산시,http://www.gunsan.go.kr,Y,126.683652986217,35.9659795776033
230,30699705,01,D168483,Off,D,전라북도 군산시 동아로 12,11,아파트,산북부향하나로1차,4513015100136160000,221,동아로12,XXX,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.675497348944,35.9607939071003
231,30699552,01,D168483,Off,C,전라북도 부안군 부안읍 부풍로 122,11,아파트,부안서외 주공아파트,4580025022106300000,462,부풍로122,FLE00005183,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.73083993317,35.7203619560572
232,30699776,01,D168483,Off,D,전라북도 완주군 용진읍 가목길 21,11,아파트,완주덕천하이트,4571025627108770000,60,가목길21,XXX,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.172152299071,35.9236084815352
233,30700109,01,D168483,Off,C,전라북도 전주시 완산구 덕적골2길 25,11,아파트,평화주공1단지,4511113200104450006,768,덕적골2길25,FLE00004964,01,영구임대,LH전북,http://www.lh.or.kr,Y,127.141080895082,35.7973038732351
234,30700110,01,D168483,Off,C,전라북도 전주시 완산구 모악로 4726,11,아파트,평화주공4단지,4511113300102300027,1223,모악로4726,FLE00004961,01,영구임대,LH전북,http://www.lh.or.kr,Y,127.13231368015,35.7910144985632
235,30699651,01,D168483,Off,D,전라북도 전주시 덕진구 팔복1길 6,11,아파트,전주팔복남양,4511310900101300002,161,팔복1길6,XXX,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.103559296349,35.8479427132567
236,30700112,01,D168483,Off,C,전라북도 전주시 덕진구 반월3길 17,11,아파트,전주반월주공아파트,4511312300112290000,428,반월3길17,FLE00004977,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.071929472462,35.8724609552068
237,30700116,01,D168483,Off,C,전라북도 익산시 동천로7길 26-5,11,아파트, 동산주공아파트,4514011100101450000,686,동천로7길26-5,FLE00004953,01,영구임대,LH전북,http://www.lh.or.kr,Y,126.970048091428,35.9322475142282
238,30700120,01,D168483,Off,D,전라북도 익산시 목천로 30-14,11,아파트,한스빌아파트,4514011700113760001,529,목천로30-14,FLE00004952,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.933802427544,35.9164769767648
239,30700121,01,D168483,Off,C,전라북도 군산시 문화로 36,11,아파트,군산나운주공4단지,4513014400100450000,1967,문화로36,FLE00004749,01,영구임대,LH전북,http://www.lh.or.kr,Y,126.709551685358,35.9696258766524
240,30700126,01,D168483,Off,C,전라북도 정읍시 수성2로 13-12,11,아파트,정읍1차수성주공아파트,4518010100109180001,925,수성2로13-12,FLE00004980,01,영구임대,LH전북,http://www.lh.or.kr,Y,126.853549082123,35.5831594950786
241,30700129,01,D168483,Off,C,전라북도 김제시 하동1길 127,11,아파트,김제하동주공아파트,4521011200105790000,79,하동1길127,FLE00004958,02,국민임대,LH전북,http://www.lh.or.kr,Y,126.895228458471,35.8128753564472
242,30700131,01,D168483,Off,C,전라북도 완주군 봉동읍 봉동중앙로 53-18,11,아파트,완주봉동주공1차아파트,4571025329112420000,460,봉동중앙로53-18,FLE00006146,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.158916250081,35.9290796752188
243,30830403,02,B551971,Off,C,전라북도 완주군 이서면 반교로 51,11,아파트,혁신도시 에코르 3단지,4571033027107850000,606,반교로51,XXX,06,5년임대,전북개발공사,http://www.jbdc.co.kr,Y,127.022992989782,35.8256159500073
244,31019496,01,D168483,Off,D,전라북도 전주시 완산구 흑석1길 85,11,아파트,효성흑석,4511112600109850001,2,흑석1길85,XXX,02,국민임대,LH전북,http://www.lh.or.kr,Y,127.14920316392,35.7983066735546
245,31270650,01,D168483,Off,B,전라북도 전주시 덕진구 여산로 253,11,아파트,매입다가구(전북전주시),4511312900112240000,1,여산로253,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.08445851569,35.8748258829651
246,31270654,01,D168483,Off,B,전라북도 전주시 덕진구 쪽구름2길 9,11,아파트,매입다가구(전북전주시),4511312300112310000,1,쪽구름2길9,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.075747963782,35.8737845738138
247,31270663,01,D168483,Off,B,전라북도 전주시 덕진구 여산로 253,11,아파트,매입다가구(전북전주시),4511312900112240000,1,여산로253,XXX,04,매입임대,LH전북,http://www.lh.or.kr,Y,127.08445851569,35.8748258829651
