0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
옹포주암,국민임대,제주특별자치도 제주시 한림읍 옹포4길 20,,40,아파트,,개별가스난방,,LH제주,33.03㎡,8.83㎡,"8,238,000원","68,650원","1,000,000원"
옹포주암,국민임대,제주특별자치도 제주시 한림읍 옹포4길 20,,40,아파트,,개별가스난방,,LH제주,45.61㎡,11.11㎡,"16,340,000원","98,610원","7,000,000원"
남원에덴아파트,국민임대,제주특별자치도 서귀포시 남원읍 남원광지로 5,2011-10-28,6,아파트,,개별가스난방,,LH제주,60㎡,7㎡,"15,957,000원","132,380원","14,000,000원"
남원에덴아파트,국민임대,제주특별자치도 서귀포시 남원읍 남원광지로 5,2011-10-28,6,아파트,,개별가스난방,,LH제주,40㎡,7㎡,"8,865,000원","60,260원",0원
동홍 주공3단지,영구임대,제주특별자치도 서귀포시 태평로512번길 9,1993-04-08,400,아파트,복도식,개별유류난방,미설치,LH제주,30.48㎡,10.46㎡,"3,631,000원","80,800원","4,000,000원"
동홍 주공3단지,영구임대,제주특별자치도 서귀포시 태평로512번길 9,1993-04-08,400,아파트,복도식,개별유류난방,미설치,LH제주,26.34㎡,10.36㎡,"3,138,000원","69,820원","2,000,000원"
제주으뜸마을,국민임대,제주특별자치도 제주시 진군1길 3,2001-10-05,420,아파트,복도식,개별가스난방,전체동 설치,LH제주,45.32㎡,22.32㎡,"16,834,000원","108,490원","9,000,000원"
제주으뜸마을,국민임대,제주특별자치도 제주시 진군1길 3,2001-10-05,420,아파트,복도식,개별가스난방,전체동 설치,LH제주,36.2㎡,17.83㎡,"14,110,000원","80,260원","4,000,000원"
서귀포대정 휴먼시아,국민임대,제주특별자치도 서귀포시 대정읍 하모중앙로 6,,327,아파트,복도식,개별가스난방,전체동 설치,LH제주,51.93㎡,21.19㎡,"17,962,000원","142,440원","16,000,000원"
서귀포대정 휴먼시아,국민임대,제주특별자치도 서귀포시 대정읍 하모중앙로 6,,327,아파트,복도식,개별가스난방,전체동 설치,LH제주,39.51㎡,16.12㎡,"10,899,000원","84,220원","4,000,000원"
서귀포대정 휴먼시아,국민임대,제주특별자치도 서귀포시 대정읍 하모중앙로 6,,327,아파트,복도식,개별가스난방,전체동 설치,LH제주,39.63㎡,16.17㎡,"10,899,000원","84,220원","4,000,000원"
