0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
포항장량 천년나무 6단지,국민임대,경상북도 포항시 북구 장량중앙로100번길 1,2015-07-10,960,아파트,복도식,개별가스난방,전체동 설치,LH대구경북,29.66㎡,14.44㎡,"7,350,000원","154,350원","18,000,000원"
포항장량 천년나무 6단지,국민임대,경상북도 포항시 북구 장량중앙로100번길 1,2015-07-10,960,아파트,복도식,개별가스난방,전체동 설치,LH대구경북,36.59㎡,17.81㎡,"9,450,000원","194,250원","23,000,000원"
경북김천혁신 Aa-1BL 국민임대주택,국민임대,경상북도 김천시 해오름1로 17,2016-11-30,938,아파트,,개별가스난방,,LH대구경북,46.94㎡,22.82㎡,"23,095,000원","256,080원","30,000,000원"
경북김천혁신 Aa-1BL 국민임대주택,국민임대,경상북도 김천시 해오름1로 17,2016-11-30,938,아파트,,개별가스난방,,LH대구경북,26.9㎡,13.07㎡,"7,708,000원","137,410원","15,000,000원"
경북김천혁신 Aa-1BL 국민임대주택,국민임대,경상북도 김천시 해오름1로 17,2016-11-30,938,아파트,,개별가스난방,,LH대구경북,33.92㎡,16.49㎡,"9,719,000원","168,640원","20,000,000원"
포항금호어울림,10년임대,경상북도 포항시 북구 우창동로 157,2008-12,35,아파트,계단식,개별가스난방,전체동 설치,LH대구경북,84.95㎡,31.72㎡,"60,411,000원","258,900원",0원
포항금호어울림,10년임대,경상북도 포항시 북구 우창동로 157,2008-12,35,아파트,계단식,개별가스난방,전체동 설치,LH대구경북,84.81㎡,35.56㎡,"60,411,000원","258,900원",0원
경주용강1단지(증축 영구임대주택),영구임대,경상북도 경주시 승삼1길 34,2019-08-31,232,아파트,복도식,,,LH대구경북,26.77㎡,10.91㎡,"3,102,000원","69,030원","5,000,000원"
경주용강1단지(증축 영구임대주택),영구임대,경상북도 경주시 승삼1길 34,2019-08-31,232,아파트,복도식,,,LH대구경북,19.92㎡,8.12㎡,"2,308,000원","51,360원","3,000,000원"
안동송현2,영구임대,경상북도 안동시 경북대로 467,,1,아파트,,,,LH대구경북,49.98㎡,0㎡,0원,0원,0원
고령다산2단지,국민임대,경상북도 고령군 다산면 상곡길 85,2007-10-06,496,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,59.61㎡,25.06㎡,"25,840,000원","143,000원","16,000,000원"
고령다산2단지,국민임대,경상북도 고령군 다산면 상곡길 85,2007-10-06,496,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,36.66㎡,15.41㎡,"8,955,000원","75,240원","3,000,000원"
고령다산2단지,국민임대,경상북도 고령군 다산면 상곡길 85,2007-10-06,496,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,51.93㎡,21.83㎡,"21,701,000원","121,650원","12,000,000원"
에덴타운,국민임대,경상북도 경주시 안강읍 구부랑4길 24-22,1996-11-28,57,아파트,계단식,개별가스난방,미설치,LH대구경북,40㎡,8.60㎡,"6,485,000원","48,360원",0원
북삼휴먼시아,국민임대,경상북도 칠곡군 북삼읍 북삼로 200,2009-07-22,326,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,59.93㎡,25.55㎡,"22,719,000원","168,520원","20,000,000원"
북삼휴먼시아,국민임대,경상북도 칠곡군 북삼읍 북삼로 200,2009-07-22,326,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,39.99㎡,17.45㎡,"11,109,000원","82,380원","4,000,000원"
북삼휴먼시아,국민임대,경상북도 칠곡군 북삼읍 북삼로 200,2009-07-22,326,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,45.86㎡,19.55㎡,"14,855,000원","109,840원","9,000,000원"
구미황상3주공아파트,영구임대,경상북도 구미시 검성로 115,1991-03-27,600,아파트,복도식,개별가스난방,미설치,LH대구경북,26.34㎡,13.75㎡,"3,138,000원","69,820원","7,000,000원"
